start,duration,depth,peak,end,td.max.lf,td.min.lf,td.mean.lf,td.min.lf,td.mean.lf,td.max.lf
1903-01-06 01:00:00,10,0.17,0.04,1903-01-06 11:00:00,NA,NA,NA,NA,NA,NA
1903-01-11 13:00:00,6,0.72,0.28,1903-01-11 19:00:00,NA,NA,NA,NA,NA,NA
1903-01-20 22:00:00,11,0.51,0.13,1903-01-21 09:00:00,NA,NA,NA,NA,NA,NA
1903-01-24 19:00:00,19,0.36,0.03,1903-01-25 14:00:00,NA,NA,NA,NA,NA,NA
1903-01-28 00:00:00,9,0.52,0.12,1903-01-28 09:00:00,NA,NA,NA,NA,NA,NA
1903-02-01 09:00:00,6,0.14,0.04,1903-02-01 15:00:00,NA,NA,NA,NA,NA,NA
1903-02-04 02:00:00,7,0.79,0.24,1903-02-04 09:00:00,NA,NA,NA,NA,NA,NA
1903-02-04 18:00:00,2,0.12,0.11,1903-02-04 20:00:00,NA,NA,NA,NA,NA,NA
1903-02-08 07:00:00,8,0.46,0.19,1903-02-08 15:00:00,NA,NA,NA,NA,NA,NA
1903-02-11 09:00:00,14,0.5,0.16,1903-02-11 23:00:00,NA,NA,NA,NA,NA,NA
1903-02-15 05:00:00,16,0.49,0.09,1903-02-15 21:00:00,NA,NA,NA,NA,NA,NA
1903-02-16 09:00:00,21,0.67,0.13,1903-02-17 06:00:00,NA,NA,NA,NA,NA,NA
1903-02-27 18:00:00,20,0.8,0.19,1903-02-28 14:00:00,NA,NA,NA,NA,NA,NA
1903-03-07 13:00:00,42,1.38,0.32,1903-03-09 07:00:00,NA,NA,NA,NA,NA,NA
1903-03-11 02:00:00,9,0.24,0.11,1903-03-11 11:00:00,NA,NA,NA,NA,NA,NA
1903-03-21 11:00:00,25,1.05,0.2,1903-03-22 12:00:00,NA,NA,NA,NA,NA,NA
1903-03-22 19:00:00,26,0.94,0.25,1903-03-23 21:00:00,NA,NA,NA,NA,NA,NA
1903-03-30 10:00:00,11,0.68,0.16,1903-03-30 21:00:00,NA,NA,NA,NA,NA,NA
1903-04-04 03:00:00,9,0.41,0.07,1903-04-04 12:00:00,NA,NA,NA,NA,NA,NA
1903-04-07 02:00:00,13,0.33,0.09,1903-04-07 15:00:00,NA,NA,NA,NA,NA,NA
1903-04-08 01:00:00,19,0.68,0.1,1903-04-08 20:00:00,NA,NA,NA,NA,NA,NA
1903-04-09 18:00:00,3,0.1,0.08,1903-04-09 21:00:00,NA,NA,NA,NA,NA,NA
1903-04-11 17:00:00,13,0.12,0.04,1903-04-12 06:00:00,NA,NA,NA,NA,NA,NA
1903-04-14 02:00:00,48,1.29,0.19,1903-04-16 02:00:00,NA,NA,NA,NA,NA,NA
1903-05-03 20:00:00,8,0.37,0.28,1903-05-04 04:00:00,NA,NA,NA,NA,NA,NA
1903-05-28 07:00:00,1,0.11,0.11,1903-05-28 08:00:00,NA,NA,NA,NA,NA,NA
1903-05-29 18:00:00,5,0.25,0.14,1903-05-29 23:00:00,NA,NA,NA,NA,NA,NA
1903-06-06 23:00:00,15,0.36,0.12,1903-06-07 14:00:00,NA,NA,NA,NA,NA,NA
1903-06-08 00:00:00,2,0.16,0.15,1903-06-08 02:00:00,NA,NA,NA,NA,NA,NA
1903-06-08 12:00:00,8,0.3,0.15,1903-06-08 20:00:00,NA,NA,NA,NA,NA,NA
1903-06-10 11:00:00,8,2.08,1.78,1903-06-10 19:00:00,NA,NA,NA,NA,NA,NA
1903-06-14 05:00:00,15,0.64,0.23,1903-06-14 20:00:00,NA,NA,NA,NA,NA,NA
1903-06-20 10:00:00,5,0.85,0.34,1903-06-20 15:00:00,NA,NA,NA,NA,NA,NA
1903-06-23 05:00:00,22,0.71,0.15,1903-06-24 03:00:00,NA,NA,NA,NA,NA,NA
1903-06-29 03:00:00,3,0.18,0.15,1903-06-29 06:00:00,NA,NA,NA,NA,NA,NA
1903-07-03 18:00:00,3,0.61,0.5,1903-07-03 21:00:00,NA,NA,NA,NA,NA,NA
1903-07-11 15:00:00,2,0.61,0.52,1903-07-11 17:00:00,NA,NA,NA,NA,NA,NA
1903-07-12 14:00:00,10,0.15,0.05,1903-07-13 00:00:00,NA,NA,NA,NA,NA,NA
1903-07-14 18:00:00,2,0.16,0.12,1903-07-14 20:00:00,NA,NA,NA,NA,NA,NA
1903-07-18 09:00:00,11,1.51,0.8,1903-07-18 20:00:00,NA,NA,NA,NA,NA,NA
1903-07-20 20:00:00,4,0.2,0.14,1903-07-21 00:00:00,NA,NA,NA,NA,NA,NA
1903-07-29 20:00:00,3,0.44,0.37,1903-07-29 23:00:00,NA,NA,NA,NA,NA,NA
1903-08-04 16:00:00,7,0.98,0.32,1903-08-04 23:00:00,NA,NA,NA,NA,NA,NA
1903-08-06 20:00:00,7,0.4,0.26,1903-08-07 03:00:00,NA,NA,NA,NA,NA,NA
1903-08-09 07:00:00,2,0.27,0.26,1903-08-09 09:00:00,NA,NA,NA,NA,NA,NA
1903-08-11 10:00:00,5,0.36,0.23,1903-08-11 15:00:00,NA,NA,NA,NA,NA,NA
1903-08-14 00:00:00,13,0.92,0.35,1903-08-14 13:00:00,NA,NA,NA,NA,NA,NA
1903-08-20 03:00:00,3,0.15,0.14,1903-08-20 06:00:00,NA,NA,NA,NA,NA,NA
1903-08-25 23:00:00,2,0.17,0.16,1903-08-26 01:00:00,NA,NA,NA,NA,NA,NA
1903-08-27 20:00:00,20,1.9,0.38,1903-08-28 16:00:00,NA,NA,NA,NA,NA,NA
1903-08-28 22:00:00,2,0.26,0.22,1903-08-29 00:00:00,NA,NA,NA,NA,NA,NA
1903-09-05 17:00:00,4,0.8,0.57,1903-09-05 21:00:00,NA,NA,NA,NA,NA,NA
1903-09-08 05:00:00,16,0.21,0.06,1903-09-08 21:00:00,NA,NA,NA,NA,NA,NA
1903-09-16 06:00:00,7,0.41,0.11,1903-09-16 13:00:00,NA,NA,NA,NA,NA,NA
1903-09-17 11:00:00,8,0.52,0.34,1903-09-17 19:00:00,NA,NA,NA,NA,NA,NA
1903-09-27 17:00:00,3,0.36,0.19,1903-09-27 20:00:00,NA,NA,NA,NA,NA,NA
1903-10-08 10:00:00,39,3.14,0.38,1903-10-10 01:00:00,NA,NA,NA,NA,NA,NA
1903-10-10 22:00:00,3,0.11,0.06,1903-10-11 01:00:00,NA,NA,NA,NA,NA,NA
1903-10-17 08:00:00,18,0.55,0.08,1903-10-18 02:00:00,NA,NA,NA,NA,NA,NA
1903-11-05 03:00:00,5,0.36,0.16,1903-11-05 08:00:00,NA,NA,NA,NA,NA,NA
1903-11-16 06:00:00,5,0.21,0.15,1903-11-16 11:00:00,NA,NA,NA,NA,NA,NA
1903-11-17 05:00:00,14,0.35,0.11,1903-11-17 19:00:00,NA,NA,NA,NA,NA,NA
1903-12-03 10:00:00,1,0.3,0.3,1903-12-03 11:00:00,NA,NA,NA,NA,NA,NA
1903-12-09 20:00:00,1,0.81,0.81,1903-12-09 21:00:00,NA,NA,NA,NA,NA,NA
1903-12-13 05:00:00,7,0.65,0.25,1903-12-13 12:00:00,NA,NA,NA,NA,NA,NA
1903-12-20 01:00:00,16,1.18,0.14,1903-12-20 17:00:00,NA,NA,NA,NA,NA,NA
1903-12-25 09:00:00,6,0.23,0.07,1903-12-25 15:00:00,NA,NA,NA,NA,NA,NA
1904-01-02 22:00:00,1,0.61,0.61,1904-01-02 23:00:00,-0.584894481,-0.697526557,-0.641210519,-0.697526557,-0.641210519,-0.584894481
1904-01-08 16:00:00,1,0.16,0.16,1904-01-08 17:00:00,-0.213480559,-0.254015887,-0.233748223,-0.254015887,-0.233748223,-0.213480559
1904-01-13 10:00:00,6,0.6,0.14,1904-01-13 16:00:00,0.384081485,0.334406834,0.362204886,0.334406834,0.362204886,0.384081485
1904-01-22 14:00:00,6,0.31,0.11,1904-01-22 20:00:00,0.47507337,0.069320781,0.272495593285714,0.069320781,0.272495593285714,0.47507337
1904-01-23 06:00:00,6,0.25,0.1,1904-01-23 12:00:00,0.933623736,0.90339896,0.922072582714286,0.90339896,0.922072582714286,0.933623736
1904-01-26 13:00:00,6,0.45,0.16,1904-01-26 19:00:00,-0.241708403,-0.336704959,-0.273430421857143,-0.336704959,-0.273430421857143,-0.241708403
1904-01-30 02:00:00,1,0.63,0.63,1904-01-30 03:00:00,-0.362190418,-0.383383718,-0.372787068,-0.383383718,-0.372787068,-0.362190418
1904-02-19 19:00:00,1,0.46,0.46,1904-02-19 20:00:00,-1.403467986,-1.486321476,-1.444894731,-1.486321476,-1.444894731,-1.403467986
1904-02-22 09:00:00,3,0.11,0.08,1904-02-22 12:00:00,0.543553099,0.475654096,0.51468544475,0.475654096,0.51468544475,0.543553099
1904-02-28 20:00:00,1,0.31,0.31,1904-02-28 21:00:00,-0.473393306,-0.490122524,-0.481757915,-0.490122524,-0.481757915,-0.473393306
1904-02-29 07:00:00,4,0.1,0.04,1904-02-29 11:00:00,-0.56479799,-0.597277935,-0.584444384,-0.597277935,-0.584444384,-0.56479799
1904-02-29 20:00:00,15,0.18,0.06,1904-03-01 11:00:00,0.226627555,-0.324582783,-0.0542917556875,-0.324582783,-0.0542917556875,0.226627555
1904-03-07 09:00:00,16,1.07,0.17,1904-03-08 01:00:00,1.331321005,0.306575199,0.895127144294118,0.306575199,0.895127144294118,1.331321005
1904-03-11 06:00:00,17,0.36,0.08,1904-03-11 23:00:00,-0.400715068,-0.465123974,-0.417345695666667,-0.465123974,-0.417345695666667,-0.400715068
1904-03-15 11:00:00,1,0.27,0.27,1904-03-15 12:00:00,-0.370321854,-0.381220986,-0.37577142,-0.381220986,-0.37577142,-0.370321854
1904-03-18 09:00:00,2,0.21,0.15,1904-03-18 11:00:00,-0.407579803,-0.435347846,-0.420745774333333,-0.435347846,-0.420745774333333,-0.407579803
1904-03-21 15:00:00,6,0.13,0.03,1904-03-21 21:00:00,-0.867671988,-0.924833799,-0.894920185428571,-0.924833799,-0.894920185428571,-0.867671988
1904-03-31 03:00:00,21,0.82,0.16,1904-04-01 00:00:00,-0.025521603,-0.047134449,-0.0370258176363636,-0.047134449,-0.0370258176363636,-0.025521603
1904-04-01 11:00:00,8,0.23,0.12,1904-04-01 19:00:00,0.49587249,0.226298144,0.363329825888889,0.226298144,0.363329825888889,0.49587249
1904-04-07 01:00:00,5,0.13,0.06,1904-04-07 06:00:00,-0.072279195,-0.083436198,-0.0761130223333333,-0.083436198,-0.0761130223333333,-0.072279195
1904-04-08 19:00:00,6,0.33,0.11,1904-04-09 01:00:00,-0.155155502,-0.275493008,-0.214866040571429,-0.275493008,-0.214866040571429,-0.155155502
1904-04-09 15:00:00,2,0.25,0.24,1904-04-09 17:00:00,0.034958991,0.026082498,0.0307152563333333,0.026082498,0.0307152563333333,0.034958991
1904-04-12 04:00:00,3,0.1,0.08,1904-04-12 07:00:00,-0.124059378,-0.149848891,-0.13523099475,-0.149848891,-0.13523099475,-0.124059378
1904-04-26 19:00:00,18,0.64,0.18,1904-04-27 13:00:00,-0.150313533,-0.374404004,-0.242084232157895,-0.374404004,-0.242084232157895,-0.150313533
1904-05-09 19:00:00,3,0.14,0.07,1904-05-09 22:00:00,-0.276198291,-0.346992998,-0.3094054595,-0.346992998,-0.3094054595,-0.276198291
1904-05-10 11:00:00,6,0.24,0.08,1904-05-10 17:00:00,-0.794995785,-0.827082635,-0.816571040571429,-0.827082635,-0.816571040571429,-0.794995785
1904-05-15 01:00:00,7,0.56,0.21,1904-05-15 08:00:00,-0.26630528,-0.378513285,-0.3080154685,-0.378513285,-0.3080154685,-0.26630528
1904-05-18 19:00:00,2,0.3,0.21,1904-05-18 21:00:00,0.047961729,-0.095811439,-0.0236648803333333,-0.095811439,-0.0236648803333333,0.047961729
1904-05-30 18:00:00,12,0.77,0.43,1904-05-31 06:00:00,-0.323405435,-0.571471977,-0.477914963461538,-0.571471977,-0.477914963461538,-0.323405435
1904-06-05 22:00:00,4,0.29,0.15,1904-06-06 02:00:00,-0.457460889,-0.56154175,-0.5095842584,-0.56154175,-0.5095842584,-0.457460889
1904-06-07 00:00:00,3,1.25,1.09,1904-06-07 03:00:00,-0.198234509,-0.349051708,-0.27388427325,-0.349051708,-0.27388427325,-0.198234509
1904-06-07 12:00:00,6,0.54,0.51,1904-06-07 18:00:00,0.204246713,0.161954342,0.191150608857143,0.161954342,0.191150608857143,0.204246713
1904-06-21 15:00:00,1,0.22,0.22,1904-06-21 16:00:00,-0.357835167,-0.361909226,-0.3598721965,-0.361909226,-0.3598721965,-0.357835167
1904-06-29 04:00:00,4,0.22,0.19,1904-06-29 08:00:00,-0.130941188,-0.161933625,-0.1441073798,-0.161933625,-0.1441073798,-0.130941188
1904-06-30 17:00:00,2,0.1,0.08,1904-06-30 19:00:00,-0.187046626,-0.197667773,-0.191983052333333,-0.197667773,-0.191983052333333,-0.187046626
1904-07-01 14:00:00,1,0.13,0.13,1904-07-01 15:00:00,-0.547477943,-0.569322871,-0.558400407,-0.569322871,-0.558400407,-0.547477943
1904-07-05 20:00:00,4,0.23,0.11,1904-07-06 00:00:00,-0.964053421,-1.027001164,-0.9978874066,-1.027001164,-0.9978874066,-0.964053421
1904-07-07 14:00:00,7,1.46,1.11,1904-07-07 21:00:00,-0.606272786,-0.721166283,-0.661953045,-0.721166283,-0.661953045,-0.606272786
1904-07-12 18:00:00,12,0.74,0.16,1904-07-13 06:00:00,0.144140044,-0.249789647,-0.0201768211538462,-0.249789647,-0.0201768211538462,0.144140044
1904-07-22 10:00:00,3,0.12,0.06,1904-07-22 13:00:00,-0.394856915,-0.404566719,-0.39988931475,-0.404566719,-0.39988931475,-0.394856915
1904-07-24 04:00:00,10,0.33,0.15,1904-07-24 14:00:00,0.040563293,-0.375589252,-0.162903848727273,-0.375589252,-0.162903848727273,0.040563293
1904-07-25 11:00:00,10,0.36,0.13,1904-07-25 21:00:00,-0.369867987,-0.490551459,-0.422818095818182,-0.490551459,-0.422818095818182,-0.369867987
1904-07-28 21:00:00,8,0.31,0.14,1904-07-29 05:00:00,-0.266942101,-0.435818221,-0.339494510555556,-0.435818221,-0.339494510555556,-0.266942101
1904-08-01 14:00:00,4,0.16,0.08,1904-08-01 18:00:00,-0.692476776,-0.724856435,-0.709008603,-0.724856435,-0.709008603,-0.692476776
1904-08-02 08:00:00,6,0.82,0.31,1904-08-02 14:00:00,-0.80661479,-0.832655491,-0.819232295285714,-0.832655491,-0.819232295285714,-0.80661479
1904-08-10 02:00:00,8,0.27,0.13,1904-08-10 10:00:00,-0.221998527,-0.264498039,-0.242539559111111,-0.264498039,-0.242539559111111,-0.221998527
1904-08-10 21:00:00,5,2.04,0.77,1904-08-11 02:00:00,-0.057688842,-0.10569289,-0.0796983628333333,-0.10569289,-0.0796983628333333,-0.057688842
1904-08-20 00:00:00,8,0.87,0.17,1904-08-20 08:00:00,0.630617583,0.137950378,0.409711982888889,0.137950378,0.409711982888889,0.630617583
1904-09-02 07:00:00,2,0.57,0.36,1904-09-02 09:00:00,-0.183924651,-0.209195533,-0.196203347,-0.209195533,-0.196203347,-0.183924651
1904-09-12 23:00:00,5,0.79,0.6,1904-09-13 04:00:00,-0.306055026,-0.452197772,-0.380223395666667,-0.452197772,-0.380223395666667,-0.306055026
1904-09-14 04:00:00,26,5.67,2.13,1904-09-15 06:00:00,0.623448073,-0.295726386,0.249427185962963,-0.295726386,0.249427185962963,0.623448073
1904-09-29 22:00:00,1,0.16,0.16,1904-09-29 23:00:00,-0.010447702,-0.045049538,-0.02774862,-0.045049538,-0.02774862,-0.010447702
1904-10-06 02:00:00,7,0.2,0.18,1904-10-06 09:00:00,-0.090942826,-0.551387376,-0.307497663,-0.551387376,-0.307497663,-0.090942826
1904-10-11 22:00:00,15,1.62,0.5,1904-10-12 13:00:00,0.157799421,-0.643434861,-0.344408207375,-0.643434861,-0.344408207375,0.157799421
1904-10-21 00:00:00,11,2.21,0.68,1904-10-21 11:00:00,1.097793543,0.295175085,0.684079525666667,0.295175085,0.684079525666667,1.097793543
1904-11-09 00:00:00,5,0.12,0.07,1904-11-09 05:00:00,-0.310630273,-0.454062099,-0.380300591833333,-0.454062099,-0.380300591833333,-0.310630273
1904-11-10 16:00:00,11,0.17,0.04,1904-11-11 03:00:00,-0.089081157,-0.172030738,-0.114029119,-0.172030738,-0.114029119,-0.089081157
1904-11-13 06:00:00,21,2.08,0.22,1904-11-14 03:00:00,-0.671138339,-2.662881276,-1.57585886681818,-2.662881276,-1.57585886681818,-0.671138339
1904-11-29 18:00:00,6,0.14,0.05,1904-11-30 00:00:00,0.159190596,-0.200673037,-0.00527636942857143,-0.200673037,-0.00527636942857143,0.159190596
1904-12-03 10:00:00,1,0.1,0.1,1904-12-03 11:00:00,-0.561883551,-0.604141545,-0.583012548,-0.604141545,-0.583012548,-0.561883551
1904-12-05 21:00:00,1,0.34,0.34,1904-12-05 22:00:00,-0.886624682,-0.888369315,-0.8874969985,-0.888369315,-0.8874969985,-0.886624682
1904-12-10 21:00:00,1,0.36,0.36,1904-12-10 22:00:00,-1.094936352,-1.121366981,-1.1081516665,-1.121366981,-1.1081516665,-1.094936352
1904-12-18 03:00:00,1,0.38,0.38,1904-12-18 04:00:00,-0.181414332,-0.18264754,-0.182030936,-0.18264754,-0.182030936,-0.181414332
1905-01-03 13:00:00,12,0.34,0.06,1905-01-04 01:00:00,-0.016777503,-1.066867203,-0.477909643769231,-1.066867203,-0.477909643769231,-0.016777503
1905-01-06 14:00:00,14,0.98,0.21,1905-01-07 04:00:00,1.937322483,-0.362890041,0.796712261,-0.362890041,0.796712261,1.937322483
1905-01-11 15:00:00,24,0.66,0.2,1905-01-12 15:00:00,-0.519313068,-1.003000948,-0.74598801608,-1.003000948,-0.74598801608,-0.519313068
1905-01-24 16:00:00,32,0.91,0.07,1905-01-26 00:00:00,-0.202541541,-2.87990974,-1.24219712318182,-2.87990974,-1.24219712318182,-0.202541541
1905-02-05 21:00:00,12,0.86,0.11,1905-02-06 09:00:00,-0.795417021,-1.275524976,-1.04390019538462,-1.275524976,-1.04390019538462,-0.795417021
1905-02-08 22:00:00,18,0.56,0.1,1905-02-09 16:00:00,-0.470103489,-0.852769143,-0.667966294526316,-0.852769143,-0.667966294526316,-0.470103489
1905-02-12 12:00:00,11,0.77,0.25,1905-02-12 23:00:00,-0.750080851,-1.481706583,-1.08759350091667,-1.481706583,-1.08759350091667,-0.750080851
1905-02-20 08:00:00,13,0.2,0.03,1905-02-20 21:00:00,-1.2877301,-1.52322203,-1.40794404685714,-1.52322203,-1.40794404685714,-1.2877301
1905-03-04 03:00:00,10,0.34,0.06,1905-03-04 13:00:00,-0.889993326,-0.987939283,-0.920127524636364,-0.987939283,-0.920127524636364,-0.889993326
1905-03-07 12:00:00,10,0.24,0.05,1905-03-07 22:00:00,-0.853593884,-1.024109525,-0.934441309272727,-1.024109525,-0.934441309272727,-0.853593884
1905-03-08 16:00:00,10,0.47,0.11,1905-03-09 02:00:00,-0.794766906,-0.834754197,-0.816469173363636,-0.834754197,-0.816469173363636,-0.794766906
1905-03-09 14:00:00,17,0.91,0.24,1905-03-10 07:00:00,-0.197635477,-0.734625711,-0.4751732465,-0.734625711,-0.4751732465,-0.197635477
1905-03-19 08:00:00,19,0.88,0.44,1905-03-20 03:00:00,-0.182397852,-0.274129573,-0.2468628473,-0.274129573,-0.2468628473,-0.182397852
1905-03-20 09:00:00,37,0.82,0.15,1905-03-21 22:00:00,1.860567143,0.00614801,1.11077434326316,0.00614801,1.11077434326316,1.860567143
1905-03-24 19:00:00,8,0.27,0.13,1905-03-25 03:00:00,0.749186816,0.602789011,0.684773451,0.602789011,0.684773451,0.749186816
1905-03-26 19:00:00,7,0.22,0.07,1905-03-27 02:00:00,0.922307135,0.874376085,0.9077445515,0.874376085,0.9077445515,0.922307135
1905-04-04 20:00:00,35,1.31,0.22,1905-04-06 07:00:00,0.371193019,0.043732365,0.232185274916667,0.043732365,0.232185274916667,0.371193019
1905-04-10 18:00:00,9,0.94,0.48,1905-04-11 03:00:00,-0.373038394,-0.440728673,-0.4047278869,-0.440728673,-0.4047278869,-0.373038394
1905-04-11 23:00:00,8,0.3,0.1,1905-04-12 07:00:00,-0.379080726,-0.534381543,-0.466673517,-0.534381543,-0.466673517,-0.379080726
1905-04-21 16:00:00,6,0.38,0.24,1905-04-21 22:00:00,-0.470634733,-0.710111167,-0.580487724714286,-0.710111167,-0.580487724714286,-0.470634733
1905-04-26 18:00:00,23,0.53,0.1,1905-04-27 17:00:00,-0.606341951,-0.811874943,-0.698333824375,-0.811874943,-0.698333824375,-0.606341951
1905-05-14 14:00:00,6,0.2,0.12,1905-05-14 20:00:00,-0.432652965,-0.484845097,-0.459488362571429,-0.484845097,-0.459488362571429,-0.432652965
1905-05-16 16:00:00,6,0.36,0.28,1905-05-16 22:00:00,-0.251923208,-0.306326423,-0.277429473285714,-0.306326423,-0.277429473285714,-0.251923208
1905-05-17 20:00:00,6,0.21,0.11,1905-05-18 02:00:00,0.070629396,0.010979611,0.0435708881428571,0.010979611,0.0435708881428571,0.070629396
1905-05-18 18:00:00,1,0.1,0.1,1905-05-18 19:00:00,-0.128573434,-0.159376758,-0.143975096,-0.159376758,-0.143975096,-0.128573434
1905-05-30 16:00:00,9,0.36,0.12,1905-05-31 01:00:00,-0.35756862,-0.522106945,-0.4468064313,-0.522106945,-0.4468064313,-0.35756862
1905-06-02 17:00:00,1,0.28,0.28,1905-06-02 18:00:00,-0.338084202,-0.376610765,-0.3573474835,-0.376610765,-0.3573474835,-0.338084202
1905-06-06 17:00:00,2,0.13,0.1,1905-06-06 19:00:00,-0.740164531,-0.752748752,-0.747470181,-0.752748752,-0.747470181,-0.740164531
1905-06-07 05:00:00,4,0.37,0.27,1905-06-07 09:00:00,-0.095362056,-0.389124117,-0.2435493598,-0.389124117,-0.2435493598,-0.095362056
1905-06-12 12:00:00,4,0.44,0.25,1905-06-12 16:00:00,-0.692955545,-0.703349053,-0.6987330618,-0.703349053,-0.6987330618,-0.692955545
1905-06-22 17:00:00,6,0.14,0.07,1905-06-22 23:00:00,-0.328194949,-0.460211994,-0.394258631714286,-0.460211994,-0.394258631714286,-0.328194949
1905-06-24 01:00:00,11,0.2,0.03,1905-06-24 12:00:00,-0.424307319,-0.601557534,-0.510611402,-0.601557534,-0.510611402,-0.424307319
1905-07-01 21:00:00,9,0.29,0.12,1905-07-02 06:00:00,-0.074598342,-0.155300246,-0.1112614483,-0.155300246,-0.1112614483,-0.074598342
1905-07-02 17:00:00,3,0.11,0.09,1905-07-02 20:00:00,-0.287322987,-0.396476005,-0.3418150405,-0.396476005,-0.3418150405,-0.287322987
1905-07-11 12:00:00,3,1.28,0.69,1905-07-11 15:00:00,-0.719273123,-0.725736059,-0.72261386025,-0.725736059,-0.72261386025,-0.719273123
1905-07-12 16:00:00,5,0.13,0.12,1905-07-12 21:00:00,-0.333669884,-0.380748263,-0.354400275,-0.380748263,-0.354400275,-0.333669884
1905-07-13 05:00:00,7,0.41,0.31,1905-07-13 12:00:00,-0.336356401,-0.3943914,-0.362957624125,-0.3943914,-0.362957624125,-0.336356401
1905-07-22 14:00:00,5,0.19,0.07,1905-07-22 19:00:00,-0.218230967,-0.272162995,-0.245033875333333,-0.272162995,-0.245033875333333,-0.218230967
1905-07-23 02:00:00,5,0.48,0.39,1905-07-23 07:00:00,-0.119256193,-0.156441422,-0.138289385166667,-0.156441422,-0.138289385166667,-0.119256193
1905-08-05 15:00:00,2,1.21,0.64,1905-08-05 17:00:00,-0.184180213,-0.188354378,-0.186453962333333,-0.188354378,-0.186453962333333,-0.184180213
1905-08-06 10:00:00,2,2.38,2.11,1905-08-06 12:00:00,-0.048632979,-0.051080514,-0.049524143,-0.051080514,-0.049524143,-0.048632979
1905-08-06 21:00:00,2,0.36,0.35,1905-08-06 23:00:00,-0.181549405,-0.228014101,-0.204651804666667,-0.228014101,-0.204651804666667,-0.181549405
1905-08-09 09:00:00,11,0.64,0.18,1905-08-09 20:00:00,-0.662172114,-0.697983327,-0.674032494416667,-0.697983327,-0.674032494416667,-0.662172114
1905-08-10 07:00:00,8,0.13,0.08,1905-08-10 15:00:00,-0.824309495,-0.901788538,-0.867580463444444,-0.901788538,-0.867580463444444,-0.824309495
1905-08-12 18:00:00,2,0.8,0.7,1905-08-12 20:00:00,-1.084883106,-1.0920838,-1.08861111933333,-1.0920838,-1.08861111933333,-1.084883106
1905-08-13 17:00:00,3,1,0.67,1905-08-13 20:00:00,-1.095367469,-1.11060847,-1.1040633695,-1.11060847,-1.1040633695,-1.095367469
1905-08-15 02:00:00,6,0.37,0.13,1905-08-15 08:00:00,0.174497662,0.133304152,0.161987836571429,0.133304152,0.161987836571429,0.174497662
1905-08-15 18:00:00,5,0.23,0.19,1905-08-15 23:00:00,-0.029103889,-0.156606462,-0.0933696481666667,-0.156606462,-0.0933696481666667,-0.029103889
1905-08-25 06:00:00,16,2.25,1.01,1905-08-25 22:00:00,-0.546924765,-0.77951485,-0.702739740705882,-0.77951485,-0.702739740705882,-0.546924765
1905-09-02 14:00:00,26,1.44,0.38,1905-09-03 16:00:00,0.697661147,0.009785824,0.475436947074074,0.009785824,0.475436947074074,0.697661147
1905-09-04 03:00:00,4,1.1,0.58,1905-09-04 07:00:00,-0.031907153,-0.082121529,-0.0591410888,-0.082121529,-0.0591410888,-0.031907153
1905-09-11 11:00:00,16,0.76,0.15,1905-09-12 03:00:00,0.513735356,0.22087518,0.414011870352941,0.22087518,0.414011870352941,0.513735356
1905-09-18 02:00:00,8,0.34,0.17,1905-09-18 10:00:00,0.065127593,0.025236927,0.053719481,0.025236927,0.053719481,0.065127593
1905-10-03 00:00:00,5,0.66,0.48,1905-10-03 05:00:00,-0.079793482,-0.205932395,-0.140509930666667,-0.205932395,-0.140509930666667,-0.079793482
1905-10-11 16:00:00,6,0.92,0.43,1905-10-11 22:00:00,1.2431597,0.644446588,0.962342563714286,0.644446588,0.962342563714286,1.2431597
1905-10-19 16:00:00,24,2.1,0.8,1905-10-20 16:00:00,-0.604165227,-0.758377573,-0.68283808332,-0.758377573,-0.68283808332,-0.604165227
1905-10-25 09:00:00,19,0.38,0.06,1905-10-26 04:00:00,-0.603321015,-0.869747984,-0.7922254656,-0.869747984,-0.7922254656,-0.603321015
1905-11-06 02:00:00,7,0.1,0.02,1905-11-06 09:00:00,-0.299248483,-0.37325787,-0.321739072625,-0.37325787,-0.321739072625,-0.299248483
1905-11-24 22:00:00,2,0.12,0.09,1905-11-25 00:00:00,-0.694481223,-0.700186353,-0.69651307,-0.700186353,-0.69651307,-0.694481223
1905-11-28 15:00:00,30,1.34,0.17,1905-11-29 21:00:00,0.086343243,-0.606154362,-0.18413329616129,-0.606154362,-0.18413329616129,0.086343243
1905-12-02 22:00:00,15,0.72,0.23,1905-12-03 13:00:00,-0.527554421,-0.728787907,-0.5906677210625,-0.728787907,-0.5906677210625,-0.527554421
1905-12-09 17:00:00,15,0.44,0.06,1905-12-10 08:00:00,0.000773354,-0.337147912,-0.102297117,-0.337147912,-0.102297117,0.000773354
1905-12-15 12:00:00,8,0.26,0.04,1905-12-15 20:00:00,-0.363393402,-0.654591246,-0.510968127222222,-0.654591246,-0.510968127222222,-0.363393402
1905-12-20 22:00:00,11,1,0.15,1905-12-21 09:00:00,0.970832484,-0.253253612,0.3819151645,-0.253253612,0.3819151645,0.970832484
1905-12-29 00:00:00,4,0.56,0.27,1905-12-29 04:00:00,-0.045559352,-0.337398501,-0.1911957714,-0.337398501,-0.1911957714,-0.045559352
1905-12-29 17:00:00,1,0.11,0.11,1905-12-29 18:00:00,0.451860614,0.4297218,0.440791207,0.4297218,0.440791207,0.451860614
