Event,max,min,mean
649,-0.288002918,-0.928042831,-0.6326416028
650,-0.428032245,-0.658513962,-0.51380019855
651,-0.199651877,-0.275808677,-0.223077998
652,1.858744659,-1.192404577,0.254508990269231
653,0.23029238,-2.347237461,-0.611517260166667
654,-0.820627059,-1.07530104,-0.9099621352
655,-0.91859084,-1.271812277,-1.03647811758333
656,-0.659562709,-0.915267485,-0.777614872392857
657,-0.193660951,-0.396932365,-0.309303243714286
658,2.101558848,0.417227132,1.311663194625
659,0.493801846,0.282258463,0.413275054363636
660,-0.231958909,-0.559676681,-0.350656352333333
661,-0.286400572,-1.329056008,-0.773436945111111
662,-0.681544433,-0.735657417,-0.698998441
663,-0.101070386,-1.582440455,-0.840955847411765
664,-0.552891347,-0.567079025,-0.55929999625
665,-0.580580131,-0.685056998,-0.633791227
666,-0.160776992,-0.384556265,-0.2701290053
667,0.129886224,-0.015129176,0.0586114381428571
668,-0.220766502,-0.798690345,-0.626453171366667
669,0.519551504,0.34815114,0.43349497325
670,-0.610529628,-0.632495839,-0.6175380981
671,1.218057699,0.672100934,1.0111721658
672,0.420534106,0.39482756,0.412358309571429
673,1.358925546,0.964589599,1.19615831104545
674,1.321743261,1.25746334,1.29114315784615
675,0.93678571,0.725361085,0.8595063115
676,-0.251088515,-0.405532875,-0.32749915725
677,-0.195893802,-0.234373699,-0.219582045
678,0.159872692,0.149869185,0.1556656662
679,0.109751951,-0.020214712,0.0632316745714286
680,-0.213069811,-0.269086288,-0.230266638
681,-0.497820654,-0.522568918,-0.51292287125
682,-0.999028911,-1.057466767,-1.02746389325
683,-0.128737467,-0.400376951,-0.254387325285714
684,0.766182969,0.603262556,0.715202358769231
685,0.02241012,0.003940379,0.0133103356666667
686,-0.073811936,-0.121988488,-0.0997139235625
687,-0.026988194,-0.072845468,-0.053025171
688,-0.044452801,-0.064496431,-0.0524670823333333
689,-0.006012615,-0.199610596,-0.1039306623
690,-0.022205484,-0.043040925,-0.0328457003333333
691,-0.116465658,-0.127463969,-0.12277879875
692,-0.372900115,-0.430617802,-0.401860767333333
693,-0.568404726,-0.612274856,-0.595028567666667
694,0.352545312,0.346524297,0.350342038333333
695,-0.196093325,-0.378840379,-0.2905881084
696,-0.278849621,-0.297659661,-0.287805601666667
697,-0.445297546,-0.473583882,-0.459440714
698,-0.119238188,-0.163693534,-0.142060413
699,-0.105863665,-0.138574773,-0.1175819719375
700,0.353194774,0.297542091,0.336625191666667
701,-0.468625019,-0.551073444,-0.516471057733333
702,-0.046317415,-0.18265755,-0.1095881815
703,-0.792140918,-0.96614267,-0.8788897865
704,-0.48670584,-0.514285234,-0.5003059615
705,-0.104435007,-0.708156233,-0.381372080857143
706,-0.657937357,-0.729588441,-0.69582590025
707,0.569350952,0.538372799,0.55642299025
708,-0.249833229,-0.260189972,-0.2550116005
709,-0.916718083,-1.493342724,-1.27941528984615
710,0.332292799,0.167001627,0.270626723285714
711,-0.405689456,-0.445056764,-0.423555717714286
712,-0.219204624,-2.274270535,-1.40161937794118
713,-0.281573866,-0.512392033,-0.37316647075
714,0.692952168,0.47772267,0.595755167833333
715,0.338918392,-0.494836484,-0.164552170794872
716,-0.378850257,-0.542261838,-0.478343131875
717,-0.117249082,-0.332309063,-0.221162677428571
718,0.20298244,-0.047943956,0.134618884428571
719,0.063101327,-0.176507901,-0.0296897474285714
720,-0.434108157,-0.717066103,-0.589762714333333
721,-0.506928646,-1.03515191,-0.702479014565217
722,-0.164631285,-0.539224922,-0.340280458181818
723,0.098850173,0.057012735,0.0846277143333333
724,-1.297200467,-1.55184605,-1.47122230471429
725,-1.083616006,-1.620333232,-1.33986277633333
726,0.774576607,0.111669121,0.4759436737
727,-0.088100886,-0.954694421,-0.354377481428571
728,-0.077526092,-0.263462995,-0.1664239649375
729,-0.022949834,-0.157214599,-0.0866846467142857
730,0.379742218,-0.027563505,0.164172854705882
731,-0.292696465,-0.679607391,-0.428671421083333
732,-0.963261377,-0.980699075,-0.969145748428571
733,0.281965992,0.211129448,0.250637838
734,-0.032592652,-0.062557362,-0.0466970613333333
735,0.138438415,0.097103527,0.117809798
736,-0.419194917,-0.788732135,-0.579805299555556
737,-0.42934749,-0.820294717,-0.6298876284
738,-0.181607754,-0.206354662,-0.193193078
739,0.103677569,-0.454844858,-0.0927411918823529
740,0.302721181,0.189197884,0.264350341333333
741,0.089579682,-0.42259947,-0.176868408
742,-0.038158733,-0.270799542,-0.16100700345
743,1.236797501,0.898225303,1.08286308533333
744,0.006498943,0.002090271,0.004294607
745,-0.421384528,-0.437152937,-0.4292687325
746,-0.526814756,-0.570881503,-0.55019447125
747,-0.034765813,-0.209835178,-0.1223758345
748,0.322533626,0.252849439,0.29991692775
749,-0.457579071,-0.498864059,-0.47807167
750,-0.064605112,-0.122951649,-0.088532392625
751,-0.092983891,-0.158153677,-0.128203509333333
752,-0.471616897,-0.55859674,-0.5158520345
753,0.32207722,-0.490844019,-0.109822221823529
754,0.496492211,0.485466787,0.492292373
755,0.379940478,0.366242384,0.373262495
756,0.045236401,0.021802104,0.0280075203076923
757,-0.292296536,-0.32085954,-0.306277384666667
758,-0.291050102,-0.344481385,-0.3192669456
759,-1.078728345,-1.081211833,-1.079970089
760,-0.442437623,-0.453294779,-0.449952362
761,0.120206923,0.101283556,0.11267912825
762,-0.360201686,-0.398120375,-0.3771946826
763,0.113631541,0.09410026,0.104649470666667
764,-0.018767128,-0.312336235,-0.157781751428571
765,0.100331028,0.087496674,0.0943915646666667
766,-0.726929211,-0.730443117,-0.728466282
767,-0.348734857,-0.503966753,-0.4122226572
768,-0.520406287,-0.536768176,-0.528932893428571
769,-0.612291632,-0.656261136,-0.633797724
770,-0.325191067,-0.466480364,-0.393126303428571
771,-0.189131345,-0.4476465,-0.294670505263158
772,-0.217194089,-0.493765147,-0.371895126944444
773,0.811560748,-1.003911303,-0.1592185175
774,-0.023092613,-0.066240307,-0.0436241043333333
775,-0.002201171,-0.056044902,-0.02916891475
776,0.389363501,0.039369875,0.2787134388125
777,-0.44040598,-0.443853866,-0.442129923
778,-0.772136147,-0.887462463,-0.832741525545455
779,0.188448938,-0.261513771,-0.0131525776666667
780,0.044758359,0.032775382,0.0388317109090909
781,0.000857573,-0.041549527,-0.012033168
782,-0.099015497,-0.106662605,-0.101401342142857
783,1.495603836,1.049443437,1.3658038674
784,0.554875772,0.335177112,0.433838077428571
785,1.190266074,1.100964169,1.15756235195238
786,0.809552368,0.62361686,0.7163111485
787,1.013567791,0.320077807,0.677257897454545
788,0.191668742,-0.424242977,-0.1036657728
789,-0.153384026,-0.3538184,-0.236823691272727
790,0.114290219,-0.420681517,-0.117669308
791,-0.121622755,-0.620307049,-0.30743430725
792,0.40179466,0.160170309,0.328509499333333
793,-0.31731066,-1.130724599,-0.652144078117647
794,-0.156072675,-0.232374869,-0.187786898333333
795,0.386317119,0.06250165,0.238333322352941
796,0.344700173,-0.694955359,-0.24981044248
797,0.356455661,-0.247837295,0.08641452325
798,0.10465621,-0.73696426,-0.187275703944444
799,-0.684865504,-1.453225604,-1.048076654
800,0.363031859,-0.530414543,0.0667961685555555
801,-1.920319081,-2.277621213,-2.18573812266667
802,-0.734191902,-0.774528283,-0.7467006796
803,-0.295697765,-0.471731725,-0.360784332222222
804,-0.437151841,-0.819719638,-0.548870847444444
805,-0.562489402,-0.882842557,-0.716832152793103
806,1.707824344,-0.2881108,0.879300678
807,0.65668155,-0.844128754,-0.101443001444444
808,-0.842654459,-1.122000361,-0.973190968333333
809,-0.275920308,-0.549821053,-0.440772775740741
810,0.739674491,-0.877303652,-0.319634097884615
811,1.368281612,0.139281736,0.923544485066667
812,0.317077929,0.291642929,0.308979202166667
813,0.648169304,0.073068289,0.367610384
814,0.247597658,-0.431999381,-0.0366901684444444
815,0.905206224,0.256486692,0.599506989
816,0.800410458,0.739191508,0.769800983
817,0.247272905,-0.429338204,-0.0580073384285714
818,-0.138329794,-0.193014997,-0.177720787333333
819,0.12050988,0.09973964,0.110433624
820,0.306692027,-0.220800387,-0.0152063454761905
821,1.009134766,0.717748886,0.876017433625
822,-0.174322175,-0.496569975,-0.333377962333333
823,-0.367604901,-0.627899078,-0.5086519534
824,-0.027325615,-0.13174087,-0.0799383486666667
825,0.574966087,0.219868483,0.425275468454545
826,-0.342787904,-0.358875181,-0.351761333857143
827,-0.046655068,-0.130829099,-0.0897412661428571
828,0.384893695,0.269546561,0.327519369666667
829,0.618812391,0.580204939,0.599396718166667
830,-0.43342702,-0.451957575,-0.4405529874
831,0.422229902,-0.248014902,0.115243056571429
832,-0.21930155,-0.239155298,-0.229228424
833,-0.044022614,-0.065498649,-0.0585498255555556
834,-0.16342164,-0.24708932,-0.204552298
835,-0.165969833,-0.210807626,-0.183147320142857
836,-0.708398036,-0.71419204,-0.711295038
837,-0.772744555,-0.816883784,-0.803162132
838,-0.697030132,-0.707840717,-0.7018912468
839,-0.778175149,-0.809509648,-0.799450384
840,-0.165202676,-0.194742692,-0.179892092666667
841,-0.062540686,-0.301589902,-0.157078530304348
842,-0.209431389,-0.562127518,-0.336104286153846
843,-0.195105082,-0.24077088,-0.217516770333333
844,-0.099177525,-0.128232255,-0.113642795666667
845,0.186190654,-0.054838221,0.116002434458333
846,-0.249319683,-0.283671174,-0.266330413
847,0.014283285,-0.335637061,-0.11371532275
848,-0.650249819,-0.69262344,-0.6714366295
849,-0.162543712,-0.211123735,-0.18648576925
850,-0.444869419,-0.626137514,-0.5319672488
851,-0.526708997,-0.655459317,-0.5892681833
852,1.05399387,0.141660674,0.687541165611111
853,0.445635534,-0.717670098,-0.0774794549555556
854,-0.315522659,-0.444753976,-0.38011203775
855,0.291185762,0.028235117,0.188974975875
856,0.490471845,-0.017891625,0.3425189825625
857,0.063009991,-0.004994418,0.032548215
858,0.422077245,0.350214132,0.3894552728
859,-0.181964428,-0.419064805,-0.251902599181818
860,0.072240321,0.03513182,0.060798842875
861,0.020986597,-0.200566506,-0.0605431350769231
862,-0.597464226,-0.892274113,-0.768375113333333
863,-0.015313559,-0.6893439,-0.206756958956522
864,-0.000463429,-0.806320999,-0.374044695142857
865,1.418918336,0.335628403,0.899982961888889
866,-0.162500357,-0.574172198,-0.434788514
867,-0.078919181,-0.230473609,-0.158195486666667
868,-0.925095963,-1.142039282,-1.03936698233333
869,-0.786616276,-1.097643696,-0.948482666142857
870,-0.274798031,-0.286568312,-0.281213247666667
871,-0.014869603,-0.25233294,-0.126543814
872,0.22496744,0.058333672,0.167304966083333
873,0.111195739,-0.141856747,-0.00821293741666667
874,0.020673835,-0.063231507,-0.01501737375
875,-1.121247737,-1.256069069,-1.15329946678571
876,-0.473342398,-0.685285951,-0.533901308666667
877,-0.302750191,-0.305444783,-0.304493766
878,-0.297502695,-0.490606642,-0.4252026656
879,-0.851341564,-1.304126565,-1.09018952845455
880,-0.159730138,-0.647545757,-0.420693696705882
881,0.257618318,0.165715935,0.211616392714286
882,-0.14778949,-0.737822915,-0.427869411571429
883,-0.070886475,-1.024014169,-0.681234879846154
884,0.897203449,0.640310627,0.813092897571429
885,0.375141012,0.355587063,0.3634100055
886,-0.169182702,-0.34262611,-0.25478654525
887,0.176321484,-0.122909793,0.0138449413220339
888,1.366063036,0.430681622,0.932194873521739
889,0.64598677,0.128801015,0.298839112307692
890,0.830709665,-0.592841674,0.156007022882353
891,-0.321027519,-0.350692652,-0.336486865666667
892,0.059540145,-0.083144105,0.0165415793333333
893,-0.44206213,-0.449926233,-0.446427608
894,-0.303738405,-0.364959223,-0.335391709
895,-0.150559394,-0.384853503,-0.244129088
896,-0.48025368,-0.542059965,-0.5235994648
897,0.65929051,0.213629383,0.520386653722222
898,-0.389221119,-0.401010071,-0.395115595
899,-0.3722119,-0.386053763,-0.3802266796
900,-0.320355704,-0.323718248,-0.322568158625
901,-0.63031217,-0.727855226,-0.6787790684
902,-0.319012485,-0.334345093,-0.3277538616
903,-0.18508629,-0.232755592,-0.199133611875
904,-0.577284681,-0.595796146,-0.5849579185
905,-0.275170545,-0.344119331,-0.3040982275
906,-0.424864005,-0.511582009,-0.467822877333333
907,-0.620717794,-0.656724611,-0.6391493014
908,0.285610002,0.218047548,0.264020832125
909,-0.117591373,-0.181708782,-0.151119077666667
910,-0.952342844,-1.143082865,-1.0830910782
911,-0.662650825,-0.708789102,-0.685730181666667
912,-0.035292462,-0.137712108,-0.0815603672
913,-0.379949872,-0.450629739,-0.430069739
914,-0.258063396,-0.334164477,-0.286895289833333
915,-0.267976151,-0.360536888,-0.313338020111111
916,-0.531670109,-0.554007133,-0.542527888
917,-0.566982894,-0.580782098,-0.5744462172
918,0.678726028,0.273600066,0.526129022590909
919,0.959278104,0.4268974,0.754280923
920,0.737980653,0.724603771,0.731292212
921,-0.212454663,-0.600761499,-0.426839712555556
922,0.0753743,-0.314108903,-0.16186332225
923,1.320201879,0.890582325,1.1138762278
924,0.406282701,0.057562221,0.302511922809524
925,0.412730294,0.364754849,0.3896076195
926,1.598589767,-0.244632864,0.428194651612903
927,-0.03147541,-0.163171905,-0.082172142
928,0.354817907,0.041794804,0.223778419666667
929,0.308471395,0.079342293,0.203807805375
930,0.504544133,0.004024089,0.322412425473684
931,-0.525366165,-0.527979433,-0.526375271
932,0.395282602,-0.060687743,0.18960939
933,0.981843856,-0.069300895,0.616017049818182
934,1.456520688,1.059579006,1.30499722196
935,1.324907632,1.019695992,1.19539906325
936,0.22515912,-0.204324403,0.027031155
937,0.141503919,-0.389249049,-0.05526139424
938,-0.177125684,-0.899621896,-0.539551549272727
939,0.892268266,0.142901125,0.5164841496
940,1.128081573,0.904566739,1.031098284
941,-0.393404138,-1.255651071,-0.7082074411
942,-0.964592188,-1.146397741,-1.00812313691304
943,-0.571246012,-1.065004109,-0.96387122416
944,0.269919841,-5.256905485,-2.60444308987879
945,-0.321763331,-0.742247405,-0.5645166117
946,0.616717398,0.188020896,0.461861821833333
947,0.363464275,0.237047461,0.326609276125
948,-1.638015887,-1.710216079,-1.66581267914286
949,0.063778377,-0.819594975,-0.53642452075
950,1.861025452,1.764896472,1.81354280166667
951,0.56583734,0.362697098,0.478761441545455
952,0.486222689,0.314541909,0.409239845
953,0.631330622,-0.189009701,0.325652082041667
954,-0.287143795,-0.37711926,-0.331326168
955,0.580595468,0.257539583,0.4889816764
956,0.490494193,0.312887328,0.413316892375
957,0.562984973,0.531187659,0.547086316
958,-0.102684078,-0.674954743,-0.312439561764706
959,-0.352892371,-0.424713481,-0.3892104635
960,-0.21446118,-0.22941857,-0.221057754333333
961,-0.444696383,-0.543775377,-0.493902773666667
962,-0.57796231,-0.68718233,-0.633972937416667
963,-0.109767423,-0.112613217,-0.11119032
964,-0.584115157,-0.590734877,-0.587842592666667
965,-0.126917358,-0.245262995,-0.1875675605
966,0.056202908,-0.11410825,0.00857400330769231
967,-0.07693939,-0.116417122,-0.09280062975
968,0.298061265,0.124413271,0.245839928833333
969,-0.065993806,-0.07701917,-0.071506488
970,0.033348434,0.008117398,0.016414018
971,0.115158028,0.105785295,0.110701793333333
972,-0.113330013,-0.130382239,-0.121808700333333
973,0.073057523,0.068246573,0.0707679783333333
974,0.159444278,-0.033022261,0.103111217578947
975,-0.383014682,-0.40034063,-0.393037406285714
976,-0.816881663,-1.045275287,-0.945913899928571
977,-0.314991345,-0.374050646,-0.344366890333333
978,-0.139787511,-0.219359865,-0.195300574923077
979,-0.653321428,-0.667709226,-0.660515327
980,-0.460736015,-0.634678657,-0.565993249777778
981,0.153744221,-0.111280361,0.0506124990869565
982,-1.423943269,-1.598339787,-1.51382507025
983,1.46842746,-0.430164099,0.859397552928571
984,0.638658872,0.248692578,0.502984295814815
985,0.95081767,0.711587011,0.836277974540541
986,0.737846924,0.305762278,0.536825613
987,-0.533452136,-0.57457099,-0.547673803
988,-0.508237864,-0.804699465,-0.643432450333333
989,-0.353690803,-0.727391314,-0.5613643983125
990,-0.893816783,-0.973778786,-0.93684713225
991,0.236353907,-0.127056727,0.0666617747142857
992,0.865600684,-0.100890459,0.357840878393939
993,1.108297993,0.419541423,0.634713714103448
994,0.56077302,0.234520185,0.40878630225
995,-0.192422547,-1.019840834,-0.522934943076923
996,0.377353107,-0.463800482,0.0413642000909091
997,-0.792856099,-1.202426516,-0.926591346647059
998,2.184649986,-0.884626732,0.401619850575758
999,0.596971139,0.561608414,0.5792897765
1000,0.845669042,0.81693139,0.836839718222222
1001,0.071925256,-0.070630218,0.03297787345
1002,0.530026548,-0.097810435,0.321476551666667
1003,0.597625215,0.359995029,0.536198665965517
1004,-1.03680894,-1.381239936,-1.24018157446154
1005,-0.879993927,-0.975857485,-0.949325692375
1006,-0.547358026,-0.619911188,-0.583939018666667
1007,0.344088709,0.327679332,0.336172646333333
1008,0.503711373,0.48946221,0.4990059334
1009,0.258087717,0.165408628,0.2115066835
1010,0.572703282,0.472321086,0.5278567295
1011,0.4801474,0.362853581,0.423566555
1012,-0.301570008,-0.320921767,-0.311484646333333
1013,-0.345341003,-0.457299269,-0.378672497571429
1014,0.23652113,0.053579596,0.151842352166667
1015,-0.495695676,-0.617381647,-0.532870478941176
1016,-0.70235273,-0.725834535,-0.717881219
1017,-0.638382937,-0.644437493,-0.64026123
1018,-0.475515152,-0.582054773,-0.5297849998
1019,0.427454075,0.256824664,0.379228626571429
1020,0.264055264,-0.215823538,-0.0100406113529412
1021,-0.234679407,-0.268285831,-0.25008559825
1022,-0.072069365,-0.151819989,-0.107165477333333
1023,-0.185092624,-0.371546689,-0.290522456909091
1024,0.303544281,0.278960279,0.295444784333333
1025,0.242935551,0.102217317,0.178523305142857
1026,-0.191010378,-0.197425129,-0.1942177535
1027,0.194217754,0.185847209,0.190593930333333
1028,0.089378797,0.057442422,0.078541212125
1029,-0.064604244,-0.131358913,-0.0855545391428571
1030,0.266747499,-0.102183734,0.100920571875
1031,0.531482626,0.499952707,0.51762067475
1032,0.129583698,0.122194621,0.125927225333333
1033,0.042384351,0.007325935,0.0237153265714286
1034,0.145718648,0.112822322,0.129578345428571
1035,-0.12223879,-0.13939461,-0.1308167
1036,0.109354405,0.100186994,0.10547283825
1037,0.019327941,-0.001791182,0.00888467066666667
1038,-0.051551537,-0.066819149,-0.0589351705
1039,0.08331293,0.075233702,0.0806644274
1040,-0.056554829,-0.065570407,-0.0607794756666667
1041,-0.270950568,-0.460748446,-0.393697707071429
1042,2.422485756,1.462670445,2.0328548594
1043,0.89333886,0.755677871,0.8309587584
1044,0.091342652,0.079510955,0.0854268035
1045,0.841900469,0.797869168,0.827568084833333
1046,0.588684575,0.501352521,0.556253846
1047,0.688960461,0.529058947,0.641495062076923
1048,0.390100062,0.381474193,0.387027133666667
1049,0.85540413,0.388999098,0.651239134142857
1050,0.368334329,-0.119191833,0.195680308608696
1051,0.741763912,0.483979953,0.621284926
